title,rating,price,rating counter,sold,description,shop name,url,store location
Headset Bluetooth Tws True wireless stereo i12,4.4,Rp24.400,2.305,6000,"AUTO POWER ON AUTO PAIRING !!!Headset bluetooth keluaran terbaru, sistem touch screen.Telpon Kiri kanan Keluar suara, dan tidak delay saat bermain game, dengar music , telpon dan video call.2019 Baru i12 Mini Tws Touch Bluetooth 5.0 Earphone 3D Stereo Headset Nirkabel Earbud untuk semua tipe hp bisa pakai (universal).Jenis nirkabel : BluetoothJenis Plug : wirelessFungsi : Untuk ponsel,Untuk Bar Internet,Memantau Headphone,Hifi Headphone,Untuk iPod,Olahraga,Umum Headphone, dll.Tahan Air : TidakKomunikasi : wirelessAktif Kebisingan-pembatalan : YaDukungan Kartu Memori : TidakTombol kontrol : TidakSensitivitas : 120dBAdalah nirkabel : YaDukungan APP : TidakRentang respon frekuensi : 8 - 25000 HzPanjang garis : Tidak AdaDengan mikrofon : YaDouble sound stereo : YaResistensi : 32ΩGaya : In-EarNomor Model : i12 twsPrinsip Vocalism : DinamisVolume Control : TidakTouch Screen : YaKonfigurasi: tinggi dengan benar cincin tembaga speakerBluetooth: 5.0Baterai: 300AH 30AH.Call: 4-4.5 hoursMendengarkan lagu: 2jam-2.30jam ( Nonstop ).Fungsi: pairing otomatis, smart touch, mendukung fungsi Siri, konsumsi daya rendah",PINZY Official Store,https://www.tokopedia.com/pinzyofficial/headset-bluetooth-tws-true-wireless-stereo-i12?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
TWS M25 Headset Bluetooth GAMING Earphone Bluetooth Wireless Bass - Silver,4.6,Rp48.900,265,500,Parameter produk【Model】 : M25【Warna】: Hitam dan Silver【Nama Produk】: Game Headset【Metode pemakaian】: Di telinga【Versi Bluetooth】: 5.3【Waktu kerja headphone】: 6~7 jam【Waktu pengisian daya】: 2 jam【Waktu musik 】: 5 jam【Transmisi jarak jauh】: 10M【Waktu kerja kotak pengisian daya】: 4-6 kali【Antarmuka pengisian daya】: Type-C【Peralatan yang berlaku】: Ponsel/komputer/perangkat Bluetooth,PINZY Official Store,https://www.tokopedia.com/pinzyofficial/tws-m25-headset-bluetooth-gaming-earphone-bluetooth-wireless-bass-silver-0c15b?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
Spinfit Omni Universal Eartips for TWS Earphone Tips - XL,5,Rp160.000,34,70,"#STTOMSCO #pastiORIGINAL #pastiLEBIHMURAH #pastiGANTIBARUGaransi GANTI UNIT BARU jika ada temuan ""FACTORY DEFECT"" selama 7 hari dari barang diterimaContact Marketing:* MISS RANNIE 0853-5626-7733* MISS SUZY 0823-8851-8899Isi Dalam Kemasan:1x pair EartipsFitur Utama:The Triple-Segmented Core DesignFeaturing 3 grooves in the core structure, OMNI grabs different shapes of nozzles easily and steadily.SpinFit's DNASpinFit logo transmits our holistic crafting for seamless details, from perfect function to even stylish design.Soft & FlexibleStriking the perfect balance between softness and resilience with SpinFit's innovative silicone formula.Dual-Layer Tube CoreThe outer layer features a soft and skin-friendly silicone material that gives a comfy and snug fit. The inner layer with durable texture provides a secure fit between OMNI and your earphone. Immerse yourself in seamless sound and unparalleled enjoyment across all music genres to the next level.Spesifikasi:Ideal nozzle: 4.0-5.5mm(Note: This one pack contain 1 pair of Eartip)",ST-Toms.co,https://www.tokopedia.com/itoms/spinfit-omni-universal-eartips-for-tws-earphone-tips-xl-f6b6a?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
KZ AZ09 PRO APTX TWS Upgrade Type B / C Bluetooth Earphone ZSN PRO DQ6 - Pin Type C,4.9,Rp405.000,744,1000,"KELUARAN TERBARU: - KZ AZ10 bisa order di link: https://tokopedia.link/DOuhMsDPlpbKZ AZ09 PRO saat ini tersedia PIN TYPE C. Harap pilih varian pin yang sesuai, bila tidak tahu tipe pin nya harap chat dan tanyakan ke kami. Tidak bisa ditukar apabila salah memilih pin.TIDAK TERMASUK EARPHONE.Varian Pin Type C dapat digunakan untuk tipe earphone KZ dibawah ini :KZ Castor, D-FI, Krila, ESX, DQ6S, DQ6, EDX PRO, EDX PRO X, EDX LITE, EDXS, EDX ULTRA, ZVX, ZNA, DQS, PR3, PR2, ZSN, ZSN Pro, ZSN Pro X, ZSN PRO 2, ZS10 Pro, ZS10 PRO X, ZSX, ZAT, ZAX, ASF, AS12, AS16, ASX, ASTatau bisa juga untuk Brand CCA seperti : CCA Rhapsody, Polaris, Pianist, Lyra, CRA+, CSN, CA4, C10 Pro, A10, C12, CA16, CKX, CS16atau SGOR ADONISNote: Charging harus menggunakan adaptor 5V 1A, charging harus menggunakan kabel yang ada di paketnya!! Kerusakan akibat charging menggunakan adaptor fast charging atau kabel lain, tidak dapat ditukar.Perbedaan AZ09 dan AZ09 Pro:Yang pertama chip sudah menggunakan Qualcomm pada KZ AZ09 Pro, sedangkan AZ09 masih menggunakan Realtek. Chip yang digunakan adalah QCC3040 yang sudah support APTX (agar suara lebih jernih kalau HP nya support) dan CVC Call Noise Reduction. Sayangnya gaming mode sudah tidak ada lagi di AZ09 Pro.Untuk ukuran charging docknya yang cukup besar, sedikit lebih besar earphone case KZ EVA. Di dalam charging dock ada lubang untuk menaruh earphone yang dipairing. Terdapat LED baterai Inicator besar pada charging dock (Red 0-30%; Yellow 30-70%; Green 70-100%). Charging dock dapat digunakan kurang lebih untuk 8-10 pengisian ulang daya.Specifications:- Product Brand: KZ- Product Model: AZ09 Pro- Plug Dock Type: USB Type C- Earphone Battery Capacity : 50mAh- Dock Battery Capacity : 800mA- Total Play Time : >40 hours- Play Time : 7-8 hours- Bluetooth Version: 5.2- Mic : YESKelengkapan :- KZ AZ09 PRO- Charging case- Kabel usb type c- Manual",Tech Cube,https://www.tokopedia.com/techcube/kz-az09-pro-aptx-tws-upgrade-type-b-c-bluetooth-earphone-zsn-pro-dq6-pin-type-c?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
KIIP WIRELESS DTH3 PRO OWS OPEN EAR WIRELESS EARPHONE TWS BLUETOOTH EARHOOK - Hitam,4.9,Rp89.000,501,1000,"KP-EAR-DTH3PRO-BKKP-EAR-DTH3PRO-BGNotes :- Harap pastikan pesanan sudah sesuai sebelum check out.- Produk tidak dapat ditukar size / warna / model.- Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.- Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik Sebelum klik ""Pesanan Diterima"".Fitur:  1. Desain over-ear, fleksibel, tidak masuk ke lubang telinga (hanya di daun telinga), sangat nyaman untuk aktivitas olahraga seperti berlari, bersepeda, dan aktivitas olahraga lainnya baik di dalam ruangan maupun di luar ruangan.2. Baterai awet, waktu pengecasan hanya sekitar 1.5jam dengan waktu playing time hingga sekitar 8 jam3. Teknologi peningkatan suara dengan ketilitian tinggi hingga tingkat 3,  dengan pengurangan kebisingan menggunakan teknologi Al, dan suara surround stereo.4. Area sentuh multifungsi, indikator LED, dan port pengisian daya USB.Spesifikasi:Model : KiiP DTH3PROBluetooth version: 5.3Transmission distance: 10M (tanpa hambatan)Codec : SBC/AACFrequency range: 50H-20KHzKapasitas baterai : 80mAhLama pengecasan: 1.5 jamLama penggunaan: 8 jam volume 50% (volume dan sinyal dapat mempengaruhi lama pemakaian).Port Charger: Type-CSize Produk : 127.5*113.4*35.8mmBerat paket : 150gr  Isi Kemasan :1* KiiP Wireless DTH3PRO Bluetooth Headset Headphone Earphone Over EarGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)-----------------------------------------------------------------------------------KP-EAR-DTH3-ORG/GNNotes :Harap pastikan pesanan sudah sesuai sebelum check out.Produk tidak dapat ditukar size / warna / modelUntuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".#Untuk telpon bisa namun akan kurang maksimal1. Desain Over-earTidak masuk ke lubang telinga hanya pada daun telinga saja, berat 17.8g , ringan, sangat nyaman dipakai dan tidak sakit jika digunakan dalam waktu lama2. Baterai awetWaktu pengecasan sekitar 1,5 jam dan play musik sekitar 8 jam3. Design cincin baja, tahan lama dan tidak dapat dideformasi atau berubah bentuk4. Memiliki berbagai macam varian warna yang cantik dan sangat cocok untuk olahraga atau kegiatan outdoorSpesifikasi:Model : KiiP DTH3Bluetooth version: 5.3Transmission distance: 10M (tanpa hambatan)Codec : SBC/AACFrequency range: 50H-20KHzKapasitas baterai : 80mAhLama pengecasan: 1.5 jamLama penggunaan: 8 jam volume 50% (volume, hambatan dan sinyal dapat mempengaruhi lama pemakaian).Port Charger: Type-CSize Produk : 127.5*113.4*35.8mmBerat paket : 150grIsi Kemasan :1*KiiP Wireless DTH3 Bluetooth Headset Headphone Earphone Over EarGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)",KIIP Official Store,https://www.tokopedia.com/kiip/kiip-wireless-dth3-pro-ows-open-ear-wireless-earphone-tws-bluetooth-earhook-hitam-61585?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
KiiP Wireless DTH3 Pro OWS Open Ear Wireless Earphone TWS Bluetooth Earhook - Hitam,4.8,Rp89.000,92,100,"KP-EAR-DTH3PRO-BKKP-EAR-DTH3PRO-BGNotes :- Harap pastikan pesanan sudah sesuai sebelum check out.- Produk tidak dapat ditukar size / warna / model.- Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.- Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik Sebelum klik ""Pesanan Diterima"".Fitur:  1. Desain over-ear, fleksibel, tidak masuk ke lubang telinga (hanya di daun telinga), sangat nyaman untuk aktivitas olahraga seperti berlari, bersepeda, dan aktivitas olahraga lainnya baik di dalam ruangan maupun di luar ruangan.2. Baterai awet, waktu pengecasan hanya sekitar 1.5jam dengan waktu playing time hingga sekitar 8 jam3. Teknologi peningkatan suara dengan ketilitian tinggi hingga tingkat 3,  dengan pengurangan kebisingan menggunakan teknologi Al, dan suara surround stereo.4. Area sentuh multifungsi, indikator LED, dan port pengisian daya USB.Spesifikasi:Model : KiiP DTH3PROBluetooth version: 5.3Transmission distance: 10M (tanpa hambatan)Codec : SBC/AACFrequency range: 50H-20KHzKapasitas baterai : 80mAhLama pengecasan: 1.5 jamLama penggunaan: 8 jam volume 50% (volume dan sinyal dapat mempengaruhi lama pemakaian).Port Charger: Type-CSize Produk : 127.5*113.4*35.8mmBerat paket : 150gr  Isi Kemasan :1* KiiP Wireless DTH3PRO Bluetooth Headset Headphone Earphone Over EarGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)",Wecool Official Store,https://www.tokopedia.com/wecoolofficial/kiip-wireless-dth3-pro-ows-open-ear-wireless-earphone-tws-bluetooth-earhook-hitam-6c5ee?extParam=ivf%3Dfalse%26keyword%3Dtws%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
VIVAN TWS Wireless Earphone Airbuds Liberty T110 FF Original BT 5.2,,Rp319.000,,,"*VIVAN TWS Wireless Earphone Airbuds Liberty T110 FF Original BT 5.2HARAP DIPERHATIKAN SEBELUM MELAKUKAN PEMESANAN!-PERHATIKAN KURIR YANG DI INGINKAN SEBELUM MEMESAN-KAMI BERHAK MEMBATALKAN PESANAN JIKA DIRASA BERPOTENSI BERESIKO DALAM PROSES PENGIRIMAN-GARANSI TIDAK BERFUNGSI APABILA BARANG FISIK CACAT================Tambahan extra bubblehttps://www.tokopedia.com/boss-muda88/bubble-wrap-plastik****Kami menerima pembelian dalam partai besar dan dengan harga grosir BISA CHAT ADMIN KAMI 085298208520Keunggulan:1. Tampil atraktif dengan 2 lampu LED warna-warni.2. Suara jernih dengan efek bass maksimal.3. Dilengkapi fitur Feed Forward Noise Reduction untuk meredam kebisingan.4. Playtime hingga 40 Jam (7 Jam daya tahan baterai earbud + 33 Jam daya charging case) untuk nikmati musik dan konten digital lain dalam durasi yang lebih lama.5. Bluetooth 5.2 membuat koneksi lebih stabil, pairing lebih mudah dan konsumsi daya yang rendah.6. Tahan air dan keringat dengan standar waterproof IPX4.7. Hadir dengan material berkualitas dan desain earbud Semi-in-ear.8. Pengisian daya menggunakan port Type-C",Boss Muda88,https://www.tokopedia.com/boss-muda88/vivan-tws-wireless-earphone-airbuds-liberty-t110-ff-original-bt-5-2?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Kota Makassar
Disney J13 TWS Wireless Bluetooth 5.3 Earphones Smart Screen HIFI Sound Quality Gaming Music Dual Mode With Mic - Losto A,4.8,Rp134.000,13,28,"Fitur:1.Suara surround 8D, chip 5,3 (dua speaker), kapasitas besar, headset Bluetooth nirkabel    sejati2. Diafragma bass grafena, teknologi frekuensi tinggi Hi-Fi, driver dinamis 13mm3. Pemasangan boot otomatis, IC pengurangan kebisingan aktif bawaan, panggilan HD,     pemutaran bluetooth     5.3 tanpa penundaan4. Koneksi nirkabel Bluetooth 5.3, transmisi sinyal stabil dan cepat5. Kontrol sentuh, mudah digunakan dan dioperasikanModel: Disney J13Nama: Earphone Nirkabel DisneyVersi Bluetooth: v5.3Jarak transmisi: ≥10mKapasitas baterai headphone: 30mAhKapasitas baterai kompartemen pengisian daya: 320mAhWaktu penggunaan earphone: ≈4 jamWaktu pengisian daya earphone: ≈1-1.5jamWaktu pengisian kompartemen pengisian daya: ≈2 jamIsi Kemasan:2 * earphone1 * deskripsi1 * kabel pengisi daya1 * kotak pengisi dayatip:Produk sebenarnya tersedia. Produk akan dikirim dalam 1 hari kerja setelah pembayaran. Jika Anda tidak puas dengan pembelian Anda atau memiliki pertanyaan, silakan hubungi kami terlebih dahulu. Harap jangan meninggalkan ulasan buruk tanpa komunikasi.Kami dengan senang hati menyelesaikan masalah Anda.Terima kasih banyak!#Disney#Bluetooth earphone#disney earphone#earphone#Headphone Nirkabel",Transformers Audio Store,https://www.tokopedia.com/transformersaudio/disney-j13-tws-wireless-bluetooth-5-3-earphones-smart-screen-hifi-sound-quality-gaming-music-dual-mode-with-mic-losto-a-fa1ca?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Utara
Edifier TWS X2S True Wireless Earbuds IP54 with Call NoiseCancellation - Ivory,5,Rp209.000,25,50,"GARANSI (-) Garansi resmi Edifier selama 18 Bulan(-) Wajib Kirim Full Video Unboxing SARAN CARBON OFFICIAL STORE (-) Tambahkan Produk Bubblewrap Jika Diperlukan :https://tokopedia.link/VRGic9k4QJb(-) Kami Menyarankan Packing Kayu (Untuk Pembelian Casing & Monitor): https://tokopedia.link/xMn9Ajm4QJb(-) Packing Kayu hanya support dengan menggunakan kurir JNE (diluar JNE pengiriman akan diproses tanpa packing kayu)(-) Segala kerusakan yang diakibatkan oleh ekspedisi bukan tanggung jawab kamiNomor Sertifikat Postel = 93430/SDPPI/2023Edifier X2S True Wireless Earbuds Headphones*Bluetooth V5.3 For fast and steady PerformanceBring more stable and smooth connection for your wonderful exprience.*26 Hours long Battery Life for All-day endoymentThe earbuds free you from the anxiety about battery amid your enjoyment of music or gaming throuhout the day.*Al Algorithm Enviromental Noice Cancellation Clear Sound QualityEquepped with the new-generation algorithm, the earbuds can be used in multiple scenarios to reduce environmental noise,enhance human voice, and improve sound clarity and fidelity.Even in a noisy environment, you can enjoy clear calls.*Master-Slave Switching For Convenient and Comfortable WearingUsing one or two earbuds, you can immerse yourself in wonderful listening in both ways.*Powerful Sound surging Bass melodious Mid-TrebleBuilt-in 13mm large-size unit, the earbuds present dynamic performance and excellent details, furnishing you with soul-stirring sound.*60ms immersive gaming Victory within Reach 60ms Low Latency Under Game Modewith a low delay under game mode, the earbuds bring users a better gaming experience and secure a victory for users by guid-ing them to accurantely indentify the position of enemies.*IP54 Dustproof & SplashproofWith IP54-rated dust and splash proof, allowing users to enjoy misic with ease.SpesifikasiBluetooth : V5.2Bluetooth Protocol : A2DP , AVRCP , HFPCharging Port : USB-C (Type-C)Input : 5V 200mA (earbuds) , 5V 1A (charging Case)Driver : 13mm Dynamic Driver UnitFrequesncy Response : 20Hz-20kHzOutput Sound Pressure Level : 94dB+3dBspl (A)IP Rating : IP54Garansi 18 bulan by PT. HARMAN INDONESIA",Carbon Official Store,https://www.tokopedia.com/carbonofficial/edifier-tws-x2s-true-wireless-earbuds-ip54-with-call-noisecancellation-ivory-1c213?extParam=ivf%3Dfalse%26keyword%3Dtws&src=topads,Jakarta Timur
Neckband Sport TWS Earphone Earbuds Wireless Bluetooth Digital Display - Biru Muda,5,Rp48.500,2,2,"-Earphone ini dirancang untuk penggunaan olahraga. Biarkan musik menemani Anda melalui setiap latihan. dilengkapi slot micro SD-Panggilan sejernih kristal: mikrofon dengan teknologi pengurangan kebisingan memastikan suara Anda jelas dijemput dan suara latar belakang ditekan.-Neckband fleksibel: ringan, halus, dan ergonomis dirancang untuk kenyamanan Luar biasa hari, dan hari keluar.-Tahan air: casing tahan air melindungi headphone Neckband nirkabel terhadap hujan, air, dan banyak lagi. i design Tahan keringat dan tahan hujan, menikmati jogging, mendaki dan latihan, jangan khawatir tentang berolahraga di hari hujan sangat WaterproofDeskripsi:Material : PC+ABSKompatibel dengan Bluetooth: 5.3Transmission range : 15 metersWaktu pemutaran: diindikasikan 18 jamWaktu siaga: diindikasikan 500 jamWaktu pengisian daya: 2 jamBaterai polimer litium: 3.7V/300mADaftar kemasan:1 x headset1 x kabel pengisian",BOZZBUY,https://www.tokopedia.com/bozzbuy/neckband-sport-tws-earphone-earbuds-wireless-bluetooth-digital-display-biru-muda-6646e?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Jakarta Barat
LENOVO LP3 PRO BLUETOOTH HEADPHONES WIRELESS LED DISPLAY EARPHONES TWS - XP11-Hitam,4.8,Rp160.000,104,100,"-----Parameter produk-----Jenis Produk: TWS earphone nirkabel sejatiVersi Bluetooth: Bluetooth 5.4Satuan pengemudi: 13mmJarak transmisi Bluetooth: 8-≥10mRespon frekuensi: 20HZ-20KHZKapasitas kotak pengisian daya: 1200mAhKapasitas headphone: 30mAhRasio sinyal terhadap kebisingan: ≥70dbDistorsi: 5%Antarmuka pengisian daya: mikro usb-----Pengenalan produk-----Born for sound HiFi sound quality, panoramic sound Feel the music detailsThe driver unit contains high-quality bio-composite diaphragm and excellent audio analysis chip, making the sound field more penetrating and clearerNo sense of delayHigh transmission efficiency/Android and Android systems can achieve no sense of delay during the game, sensitively identify surrounding footsteps, gunshots and other soundsFour-core dual dynamicDouble power, strong resolution, accurate treble, sweet midrange, hearty bass, clear three-frequency, strong layering, long-term listening will not feel boringHigh-speed transmission chipA new generation of low-power 5.4 chip, lower power consumption, stronger performance, higher precision and faster speed. Large-screen mobile phone without sensory burden, no noise when talking or listening to musicCan charge mobile phoneBuilt-in 1200 mAh large-capacity multifunctional charging compartment, not only can charge the earphones, but also can charge the mobile phone in an emergencySemi-in-ear pressure-freeThe earphones adopt 3D bionic ergonomic design, close to the ear canal, lightweight body design, reduce the burden on the ears, and bring a stable and comfortable wearing experienceLED displays accurate powerThe charging compartment integrates an accurate display screen to read the power of the earphones and charging compartment, so you can keep track of the power at any time and never forget to chargePick up and connect, one step at a timeFingertip touch, quickly complete instructions, enrich functional operations, avoid the trouble of buttons, and provide a smarter human-computer interaction experience-----daftar produk-----2 * headphone1 * kompartemen pengisian daya1 * kabel pengisi daya1 * buku petunjuk",TWS_Official Store,https://www.tokopedia.com/twsofficial-store/lenovo-lp3-pro-bluetooth-headphones-wireless-led-display-earphones-tws-xp11-hitam-de212?extParam=ivf%3Dtrue%26keyword%3Dtws&src=topads,Kab. Tangerang
